mo_item_id,mo_id,item_id,requested_quantity,issued_quantity,uom,unit_cost,line_amount,source_location,destination_location,required_date,movement_date,remarks
5066,2366,2,115.000,115.000,No,2800.00,322000.00,Production Line,Quality Inspection,2025-06-01,2025-05-31,Generated move order item for Stator Core 3 kW.
5067,2367,101,34.000,34.000,No,36500.00,1241000.00,Assembly,FG Store,2025-06-03,2025-06-01,Generated move order item for PMSM Motor 3 kW.
5068,2368,101,19.000,19.000,No,36500.00,693500.00,FG Store,Dispatch Dock,2025-06-05,2025-06-02,Generated move order item for PMSM Motor 3 kW.
5069,2369,24,69.000,69.000,No,220.00,15180.00,Maintenance Store,Maintenance Bay,2025-06-07,2025-06-03,Generated move order item for Bearing 6205-2RS.
5070,2370,2,336.000,336.000,No,2800.00,940800.00,Assembly Surplus,Central Warehouse,2025-06-09,2025-06-04,Generated move order item for Stator Core 3 kW.
5071,2371,2,199.000,199.000,No,2800.00,557200.00,Central Warehouse,Production Line,2025-06-06,2025-06-05,Generated move order item for Stator Core 3 kW.
5072,2372,2,102.000,102.000,No,2800.00,285600.00,Production Line,Quality Inspection,2025-06-08,2025-06-06,Generated move order item for Stator Core 3 kW.
5073,2373,101,9.000,9.000,No,36500.00,328500.00,Assembly,FG Store,2025-06-10,2025-06-07,Generated move order item for PMSM Motor 3 kW.
5074,2374,101,29.000,29.000,No,36500.00,1058500.00,FG Store,Dispatch Dock,2025-06-12,2025-06-08,Generated move order item for PMSM Motor 3 kW.
5075,2375,24,35.000,35.000,No,220.00,7700.00,Maintenance Store,Maintenance Bay,2025-06-14,2025-06-09,Generated move order item for Bearing 6205-2RS.
5076,2376,2,65.000,65.000,No,2800.00,182000.00,Assembly Surplus,Central Warehouse,2025-06-11,2025-06-10,Generated move order item for Stator Core 3 kW.
5077,2377,2,361.000,361.000,No,2800.00,1010800.00,Central Warehouse,Production Line,2025-06-13,2025-06-11,Generated move order item for Stator Core 3 kW.
5078,2378,2,481.000,481.000,No,2800.00,1346800.00,Production Line,Quality Inspection,2025-06-15,2025-06-12,Generated move order item for Stator Core 3 kW.
5079,2379,101,59.000,59.000,No,36500.00,2153500.00,Assembly,FG Store,2025-06-17,2025-06-13,Generated move order item for PMSM Motor 3 kW.
5080,2380,101,11.000,11.000,No,36500.00,401500.00,FG Store,Dispatch Dock,2025-06-19,2025-06-14,Generated move order item for PMSM Motor 3 kW.
5081,2381,24,23.000,23.000,No,220.00,5060.00,Maintenance Store,Maintenance Bay,2025-06-16,2025-06-15,Generated move order item for Bearing 6205-2RS.
5082,2382,2,244.000,244.000,No,2800.00,683200.00,Assembly Surplus,Central Warehouse,2025-06-18,2025-06-16,Generated move order item for Stator Core 3 kW.
5083,2383,2,462.000,462.000,No,2800.00,1293600.00,Central Warehouse,Production Line,2025-06-20,2025-06-17,Generated move order item for Stator Core 3 kW.
5084,2384,2,309.000,309.000,No,2800.00,865200.00,Production Line,Quality Inspection,2025-06-22,2025-06-18,Generated move order item for Stator Core 3 kW.
5085,2385,101,30.000,30.000,No,36500.00,1095000.00,Assembly,FG Store,2025-06-24,2025-06-19,Generated move order item for PMSM Motor 3 kW.
5086,2386,101,56.000,56.000,No,36500.00,2044000.00,FG Store,Dispatch Dock,2025-06-21,2025-06-20,Generated move order item for PMSM Motor 3 kW.
5087,2387,24,68.000,68.000,No,220.00,14960.00,Maintenance Store,Maintenance Bay,2025-06-23,2025-06-21,Generated move order item for Bearing 6205-2RS.
5088,2388,2,494.000,494.000,No,2800.00,1383200.00,Assembly Surplus,Central Warehouse,2025-06-25,2025-06-22,Generated move order item for Stator Core 3 kW.
5089,2389,2,439.000,439.000,No,2800.00,1229200.00,Central Warehouse,Production Line,2025-06-27,2025-06-23,Generated move order item for Stator Core 3 kW.
5090,2390,2,500.000,500.000,No,2800.00,1400000.00,Production Line,Quality Inspection,2025-06-29,2025-06-24,Generated move order item for Stator Core 3 kW.
5091,2391,101,36.000,36.000,No,36500.00,1314000.00,Assembly,FG Store,2025-06-26,2025-06-25,Generated move order item for PMSM Motor 3 kW.
5092,2392,101,25.000,25.000,No,36500.00,912500.00,FG Store,Dispatch Dock,2025-06-28,2025-06-26,Generated move order item for PMSM Motor 3 kW.
5093,2393,24,10.000,10.000,No,220.00,2200.00,Maintenance Store,Maintenance Bay,2025-06-30,2025-06-27,Generated move order item for Bearing 6205-2RS.
5094,2394,2,379.000,379.000,No,2800.00,1061200.00,Assembly Surplus,Central Warehouse,2025-07-02,2025-06-28,Generated move order item for Stator Core 3 kW.
5095,2395,2,169.000,169.000,No,2800.00,473200.00,Central Warehouse,Production Line,2025-07-04,2025-06-29,Generated move order item for Stator Core 3 kW.
5096,2396,2,54.000,54.000,No,2800.00,151200.00,Production Line,Quality Inspection,2025-07-01,2025-06-30,Generated move order item for Stator Core 3 kW.
5097,2397,101,49.000,49.000,No,36500.00,1788500.00,Assembly,FG Store,2025-07-03,2025-07-01,Generated move order item for PMSM Motor 3 kW.
5098,2398,101,28.000,28.000,No,36500.00,1022000.00,FG Store,Dispatch Dock,2025-07-05,2025-07-02,Generated move order item for PMSM Motor 3 kW.
5099,2399,24,58.000,58.000,No,220.00,12760.00,Maintenance Store,Maintenance Bay,2025-07-07,2025-07-03,Generated move order item for Bearing 6205-2RS.
5100,2400,2,403.000,403.000,No,2800.00,1128400.00,Assembly Surplus,Central Warehouse,2025-07-09,2025-07-04,Generated move order item for Stator Core 3 kW.
5101,2401,2,198.000,198.000,No,2800.00,554400.00,Central Warehouse,Production Line,2025-07-06,2025-07-05,Generated move order item for Stator Core 3 kW.
5102,2402,2,418.000,418.000,No,2800.00,1170400.00,Production Line,Quality Inspection,2025-07-08,2025-07-06,Generated move order item for Stator Core 3 kW.
5103,2403,101,37.000,37.000,No,36500.00,1350500.00,Assembly,FG Store,2025-07-10,2025-07-07,Generated move order item for PMSM Motor 3 kW.
5104,2404,101,36.000,36.000,No,36500.00,1314000.00,FG Store,Dispatch Dock,2025-07-12,2025-07-08,Generated move order item for PMSM Motor 3 kW.
5105,2405,24,30.000,30.000,No,220.00,6600.00,Maintenance Store,Maintenance Bay,2025-07-14,2025-07-09,Generated move order item for Bearing 6205-2RS.
5106,2406,2,405.000,405.000,No,2800.00,1134000.00,Assembly Surplus,Central Warehouse,2025-07-11,2025-07-10,Generated move order item for Stator Core 3 kW.
5107,2407,2,158.000,158.000,No,2800.00,442400.00,Central Warehouse,Production Line,2025-07-13,2025-07-11,Generated move order item for Stator Core 3 kW.
5108,2408,2,329.000,329.000,No,2800.00,921200.00,Production Line,Quality Inspection,2025-07-15,2025-07-12,Generated move order item for Stator Core 3 kW.
5109,2409,101,51.000,51.000,No,36500.00,1861500.00,Assembly,FG Store,2025-07-17,2025-07-13,Generated move order item for PMSM Motor 3 kW.
5110,2410,101,11.000,11.000,No,36500.00,401500.00,FG Store,Dispatch Dock,2025-07-19,2025-07-14,Generated move order item for PMSM Motor 3 kW.
5111,2411,24,43.000,43.000,No,220.00,9460.00,Maintenance Store,Maintenance Bay,2025-07-16,2025-07-15,Generated move order item for Bearing 6205-2RS.
5112,2412,2,355.000,355.000,No,2800.00,994000.00,Assembly Surplus,Central Warehouse,2025-07-18,2025-07-16,Generated move order item for Stator Core 3 kW.
5113,2413,2,173.000,173.000,No,2800.00,484400.00,Central Warehouse,Production Line,2025-07-20,2025-07-17,Generated move order item for Stator Core 3 kW.
5114,2414,2,62.000,62.000,No,2800.00,173600.00,Production Line,Quality Inspection,2025-07-22,2025-07-18,Generated move order item for Stator Core 3 kW.
5115,2415,101,27.000,27.000,No,36500.00,985500.00,Assembly,FG Store,2025-07-24,2025-07-19,Generated move order item for PMSM Motor 3 kW.
5116,2416,101,32.000,32.000,No,36500.00,1168000.00,FG Store,Dispatch Dock,2025-07-21,2025-07-20,Generated move order item for PMSM Motor 3 kW.
5117,2417,24,93.000,93.000,No,220.00,20460.00,Maintenance Store,Maintenance Bay,2025-07-23,2025-07-21,Generated move order item for Bearing 6205-2RS.
5118,2418,2,414.000,414.000,No,2800.00,1159200.00,Assembly Surplus,Central Warehouse,2025-07-25,2025-07-22,Generated move order item for Stator Core 3 kW.
5119,2419,2,131.000,131.000,No,2800.00,366800.00,Central Warehouse,Production Line,2025-07-27,2025-07-23,Generated move order item for Stator Core 3 kW.
5120,2420,2,174.000,174.000,No,2800.00,487200.00,Production Line,Quality Inspection,2025-07-29,2025-07-24,Generated move order item for Stator Core 3 kW.
5121,2421,101,15.000,15.000,No,36500.00,547500.00,Assembly,FG Store,2025-07-26,2025-07-25,Generated move order item for PMSM Motor 3 kW.
5122,2422,101,56.000,56.000,No,36500.00,2044000.00,FG Store,Dispatch Dock,2025-07-28,2025-07-26,Generated move order item for PMSM Motor 3 kW.
5123,2423,24,38.000,38.000,No,220.00,8360.00,Maintenance Store,Maintenance Bay,2025-07-30,2025-07-27,Generated move order item for Bearing 6205-2RS.
5124,2424,2,451.000,451.000,No,2800.00,1262800.00,Assembly Surplus,Central Warehouse,2025-08-01,2025-07-28,Generated move order item for Stator Core 3 kW.
5125,2425,2,77.000,77.000,No,2800.00,215600.00,Central Warehouse,Production Line,2025-08-03,2025-07-29,Generated move order item for Stator Core 3 kW.
5126,2426,2,302.000,302.000,No,2800.00,845600.00,Production Line,Quality Inspection,2025-07-31,2025-07-30,Generated move order item for Stator Core 3 kW.
5127,2427,101,9.000,9.000,No,36500.00,328500.00,Assembly,FG Store,2025-08-02,2025-07-31,Generated move order item for PMSM Motor 3 kW.
5128,2428,101,36.000,36.000,No,36500.00,1314000.00,FG Store,Dispatch Dock,2025-08-04,2025-08-01,Generated move order item for PMSM Motor 3 kW.
5129,2429,24,6.000,6.000,No,220.00,1320.00,Maintenance Store,Maintenance Bay,2025-08-06,2025-08-02,Generated move order item for Bearing 6205-2RS.
5130,2430,2,120.000,120.000,No,2800.00,336000.00,Assembly Surplus,Central Warehouse,2025-08-08,2025-08-03,Generated move order item for Stator Core 3 kW.
5131,2431,2,115.000,115.000,No,2800.00,322000.00,Central Warehouse,Production Line,2025-08-05,2025-08-04,Generated move order item for Stator Core 3 kW.
5132,2432,2,369.000,369.000,No,2800.00,1033200.00,Production Line,Quality Inspection,2025-08-07,2025-08-05,Generated move order item for Stator Core 3 kW.
5133,2433,101,40.000,40.000,No,36500.00,1460000.00,Assembly,FG Store,2025-08-09,2025-08-06,Generated move order item for PMSM Motor 3 kW.
5134,2434,101,36.000,36.000,No,36500.00,1314000.00,FG Store,Dispatch Dock,2025-08-11,2025-08-07,Generated move order item for PMSM Motor 3 kW.
5135,2435,24,23.000,23.000,No,220.00,5060.00,Maintenance Store,Maintenance Bay,2025-08-13,2025-08-08,Generated move order item for Bearing 6205-2RS.
5136,2436,2,169.000,169.000,No,2800.00,473200.00,Assembly Surplus,Central Warehouse,2025-08-10,2025-08-09,Generated move order item for Stator Core 3 kW.
5137,2437,2,220.000,220.000,No,2800.00,616000.00,Central Warehouse,Production Line,2025-08-12,2025-08-10,Generated move order item for Stator Core 3 kW.
5138,2438,2,491.000,491.000,No,2800.00,1374800.00,Production Line,Quality Inspection,2025-08-14,2025-08-11,Generated move order item for Stator Core 3 kW.
5139,2439,101,44.000,44.000,No,36500.00,1606000.00,Assembly,FG Store,2025-08-16,2025-08-12,Generated move order item for PMSM Motor 3 kW.
5140,2440,101,6.000,6.000,No,36500.00,219000.00,FG Store,Dispatch Dock,2025-08-18,2025-08-13,Generated move order item for PMSM Motor 3 kW.
5141,2441,24,8.000,8.000,No,220.00,1760.00,Maintenance Store,Maintenance Bay,2025-08-15,2025-08-14,Generated move order item for Bearing 6205-2RS.
5142,2442,2,206.000,206.000,No,2800.00,576800.00,Assembly Surplus,Central Warehouse,2025-08-17,2025-08-15,Generated move order item for Stator Core 3 kW.
5143,2443,2,144.000,144.000,No,2800.00,403200.00,Central Warehouse,Production Line,2025-08-19,2025-08-16,Generated move order item for Stator Core 3 kW.
5144,2444,2,233.000,233.000,No,2800.00,652400.00,Production Line,Quality Inspection,2025-08-21,2025-08-17,Generated move order item for Stator Core 3 kW.
5145,2445,101,60.000,60.000,No,36500.00,2190000.00,Assembly,FG Store,2025-08-23,2025-08-18,Generated move order item for PMSM Motor 3 kW.
5146,2446,101,15.000,15.000,No,36500.00,547500.00,FG Store,Dispatch Dock,2025-08-20,2025-08-19,Generated move order item for PMSM Motor 3 kW.
5147,2447,24,62.000,62.000,No,220.00,13640.00,Maintenance Store,Maintenance Bay,2025-08-22,2025-08-20,Generated move order item for Bearing 6205-2RS.
5148,2448,2,267.000,267.000,No,2800.00,747600.00,Assembly Surplus,Central Warehouse,2025-08-24,2025-08-21,Generated move order item for Stator Core 3 kW.
5149,2449,2,347.000,347.000,No,2800.00,971600.00,Central Warehouse,Production Line,2025-08-26,2025-08-22,Generated move order item for Stator Core 3 kW.
5150,2450,2,296.000,296.000,No,2800.00,828800.00,Production Line,Quality Inspection,2025-08-28,2025-08-23,Generated move order item for Stator Core 3 kW.
5151,2451,101,33.000,33.000,No,36500.00,1204500.00,Assembly,FG Store,2025-08-25,2025-08-24,Generated move order item for PMSM Motor 3 kW.
5152,2452,101,20.000,20.000,No,36500.00,730000.00,FG Store,Dispatch Dock,2025-08-27,2025-08-25,Generated move order item for PMSM Motor 3 kW.
5153,2453,24,97.000,97.000,No,220.00,21340.00,Maintenance Store,Maintenance Bay,2025-08-29,2025-08-26,Generated move order item for Bearing 6205-2RS.
5154,2454,2,170.000,170.000,No,2800.00,476000.00,Assembly Surplus,Central Warehouse,2025-08-31,2025-08-27,Generated move order item for Stator Core 3 kW.
5155,2455,2,115.000,115.000,No,2800.00,322000.00,Central Warehouse,Production Line,2025-09-02,2025-08-28,Generated move order item for Stator Core 3 kW.
5156,2456,2,93.000,93.000,No,2800.00,260400.00,Production Line,Quality Inspection,2025-08-30,2025-08-29,Generated move order item for Stator Core 3 kW.
5157,2457,101,8.000,8.000,No,36500.00,292000.00,Assembly,FG Store,2025-09-01,2025-08-30,Generated move order item for PMSM Motor 3 kW.
5158,2458,101,24.000,24.000,No,36500.00,876000.00,FG Store,Dispatch Dock,2025-09-03,2025-08-31,Generated move order item for PMSM Motor 3 kW.
5159,2459,24,83.000,83.000,No,220.00,18260.00,Maintenance Store,Maintenance Bay,2025-09-05,2025-09-01,Generated move order item for Bearing 6205-2RS.
5160,2460,2,119.000,119.000,No,2800.00,333200.00,Assembly Surplus,Central Warehouse,2025-09-07,2025-09-02,Generated move order item for Stator Core 3 kW.
5161,2461,2,51.000,51.000,No,2800.00,142800.00,Central Warehouse,Production Line,2025-09-04,2025-09-03,Generated move order item for Stator Core 3 kW.
5162,2462,2,289.000,289.000,No,2800.00,809200.00,Production Line,Quality Inspection,2025-09-06,2025-09-04,Generated move order item for Stator Core 3 kW.
5163,2463,101,36.000,36.000,No,36500.00,1314000.00,Assembly,FG Store,2025-09-08,2025-09-05,Generated move order item for PMSM Motor 3 kW.
5164,2464,101,36.000,36.000,No,36500.00,1314000.00,FG Store,Dispatch Dock,2025-09-10,2025-09-06,Generated move order item for PMSM Motor 3 kW.
5165,2465,24,5.000,5.000,No,220.00,1100.00,Maintenance Store,Maintenance Bay,2025-09-12,2025-09-07,Generated move order item for Bearing 6205-2RS.
5166,2466,2,141.000,141.000,No,2800.00,394800.00,Assembly Surplus,Central Warehouse,2025-09-09,2025-09-08,Generated move order item for Stator Core 3 kW.
5167,2467,2,207.000,207.000,No,2800.00,579600.00,Central Warehouse,Production Line,2025-09-11,2025-09-09,Generated move order item for Stator Core 3 kW.
5168,2468,2,383.000,383.000,No,2800.00,1072400.00,Production Line,Quality Inspection,2025-09-13,2025-09-10,Generated move order item for Stator Core 3 kW.
5169,2469,101,41.000,41.000,No,36500.00,1496500.00,Assembly,FG Store,2025-09-15,2025-09-11,Generated move order item for PMSM Motor 3 kW.
5170,2470,101,50.000,50.000,No,36500.00,1825000.00,FG Store,Dispatch Dock,2025-09-17,2025-09-12,Generated move order item for PMSM Motor 3 kW.
5171,2471,24,57.000,57.000,No,220.00,12540.00,Maintenance Store,Maintenance Bay,2025-09-14,2025-09-13,Generated move order item for Bearing 6205-2RS.
5172,2472,2,231.000,231.000,No,2800.00,646800.00,Assembly Surplus,Central Warehouse,2025-09-16,2025-09-14,Generated move order item for Stator Core 3 kW.
5173,2473,2,302.000,302.000,No,2800.00,845600.00,Central Warehouse,Production Line,2025-09-18,2025-09-15,Generated move order item for Stator Core 3 kW.
5174,2474,2,223.000,223.000,No,2800.00,624400.00,Production Line,Quality Inspection,2025-09-20,2025-09-16,Generated move order item for Stator Core 3 kW.
5175,2475,101,13.000,13.000,No,36500.00,474500.00,Assembly,FG Store,2025-09-22,2025-09-17,Generated move order item for PMSM Motor 3 kW.
5176,2476,101,37.000,37.000,No,36500.00,1350500.00,FG Store,Dispatch Dock,2025-09-19,2025-09-18,Generated move order item for PMSM Motor 3 kW.
5177,2477,24,33.000,33.000,No,220.00,7260.00,Maintenance Store,Maintenance Bay,2025-09-21,2025-09-19,Generated move order item for Bearing 6205-2RS.
5178,2478,2,169.000,169.000,No,2800.00,473200.00,Assembly Surplus,Central Warehouse,2025-09-23,2025-09-20,Generated move order item for Stator Core 3 kW.
5179,2479,2,370.000,370.000,No,2800.00,1036000.00,Central Warehouse,Production Line,2025-09-25,2025-09-21,Generated move order item for Stator Core 3 kW.
5180,2480,2,79.000,79.000,No,2800.00,221200.00,Production Line,Quality Inspection,2025-09-27,2025-09-22,Generated move order item for Stator Core 3 kW.
5181,2481,101,6.000,6.000,No,36500.00,219000.00,Assembly,FG Store,2025-09-24,2025-09-23,Generated move order item for PMSM Motor 3 kW.
5182,2482,101,24.000,24.000,No,36500.00,876000.00,FG Store,Dispatch Dock,2025-09-26,2025-09-24,Generated move order item for PMSM Motor 3 kW.
5183,2483,24,62.000,62.000,No,220.00,13640.00,Maintenance Store,Maintenance Bay,2025-09-28,2025-09-25,Generated move order item for Bearing 6205-2RS.
5184,2484,2,428.000,428.000,No,2800.00,1198400.00,Assembly Surplus,Central Warehouse,2025-09-30,2025-09-26,Generated move order item for Stator Core 3 kW.
5185,2485,2,283.000,283.000,No,2800.00,792400.00,Central Warehouse,Production Line,2025-10-02,2025-09-27,Generated move order item for Stator Core 3 kW.
5186,2486,2,166.000,166.000,No,2800.00,464800.00,Production Line,Quality Inspection,2025-09-29,2025-09-28,Generated move order item for Stator Core 3 kW.
