mo_id,mo_number,mo_date,requested_by,requested_by_department,from_department_id,to_department_id,move_order_type,priority,source_location,destination_location,reason,required_date,approved_by,approved_date,issued_by,issued_date,received_by,received_date,status,remarks
2523,MO-2025-2523,2025-11-04,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2025-11-07,7.0,2025-11-04,8.0,2025-11-04,9.0,2025-11-05,Received,Generated internal movement.
2524,MO-2025-2524,2025-11-05,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2025-11-09,8.0,2025-11-05,9.0,2025-11-05,10.0,2025-11-06,Received,Generated internal movement.
2525,MO-2025-2525,2025-11-06,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2025-11-11,9.0,2025-11-06,10.0,2025-11-06,11.0,2025-11-07,Received,Generated internal movement.
2526,MO-2025-2526,2025-11-07,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2025-11-08,,,,,,,Pending Approval,Generated internal movement.
2527,MO-2025-2527,2025-11-08,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2025-11-10,11.0,2025-11-08,12.0,2025-11-08,13.0,2025-11-09,Received,Generated internal movement.
2528,MO-2025-2528,2025-11-09,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2025-11-12,12.0,2025-11-09,13.0,2025-11-09,1.0,2025-11-10,Received,Generated internal movement.
2529,MO-2025-2529,2025-11-10,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2025-11-14,13.0,2025-11-10,1.0,2025-11-10,3.0,2025-11-11,Received,Generated internal movement.
2530,MO-2025-2530,2025-11-11,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2025-11-16,1.0,2025-11-11,3.0,2025-11-11,4.0,2025-11-12,Received,Generated internal movement.
2531,MO-2025-2531,2025-11-12,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2025-11-13,,,,,,,Pending Approval,Generated internal movement.
2532,MO-2025-2532,2025-11-13,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2025-11-15,4.0,2025-11-13,5.0,2025-11-13,6.0,2025-11-14,Received,Generated internal movement.
2533,MO-2025-2533,2025-11-14,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2025-11-17,5.0,2025-11-14,6.0,2025-11-14,7.0,2025-11-15,Received,Generated internal movement.
2534,MO-2025-2534,2025-11-15,3,2,5,5,Production to Quality,Medium,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2025-11-19,6.0,2025-11-15,7.0,2025-11-15,8.0,2025-11-16,Received,Generated internal movement.
2535,MO-2025-2535,2025-11-16,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2025-11-21,7.0,2025-11-16,8.0,2025-11-16,9.0,2025-11-17,Received,Generated internal movement.
2536,MO-2025-2536,2025-11-17,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2025-11-18,,,,,,,Pending Approval,Generated internal movement.
2537,MO-2025-2537,2025-11-18,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2025-11-20,9.0,2025-11-18,10.0,2025-11-18,11.0,2025-11-19,Received,Generated internal movement.
2538,MO-2025-2538,2025-11-19,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2025-11-22,10.0,2025-11-19,11.0,2025-11-19,12.0,2025-11-20,Received,Generated internal movement.
2539,MO-2025-2539,2025-11-20,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2025-11-24,11.0,2025-11-20,12.0,2025-11-20,13.0,2025-11-21,Received,Generated internal movement.
2540,MO-2025-2540,2025-11-21,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2025-11-26,12.0,2025-11-21,13.0,2025-11-21,1.0,2025-11-22,Received,Generated internal movement.
2541,MO-2025-2541,2025-11-22,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2025-11-23,,,,,,,Pending Approval,Generated internal movement.
2542,MO-2025-2542,2025-11-23,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2025-11-25,1.0,2025-11-23,3.0,2025-11-23,4.0,2025-11-24,Received,Generated internal movement.
2543,MO-2025-2543,2025-11-24,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2025-11-27,3.0,2025-11-24,4.0,2025-11-24,5.0,2025-11-25,Received,Generated internal movement.
2544,MO-2025-2544,2025-11-25,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2025-11-29,4.0,2025-11-25,5.0,2025-11-25,6.0,2025-11-26,Received,Generated internal movement.
2545,MO-2025-2545,2025-11-26,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2025-12-01,5.0,2025-11-26,6.0,2025-11-26,7.0,2025-11-27,Received,Generated internal movement.
2546,MO-2025-2546,2025-11-27,3,2,5,5,Production to Quality,Medium,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2025-11-28,,,,,,,Pending Approval,Generated internal movement.
2547,MO-2025-2547,2025-11-28,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2025-11-30,7.0,2025-11-28,8.0,2025-11-28,9.0,2025-11-29,Received,Generated internal movement.
2548,MO-2025-2548,2025-11-29,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2025-12-02,8.0,2025-11-29,9.0,2025-11-29,10.0,2025-11-30,Received,Generated internal movement.
2549,MO-2025-2549,2025-11-30,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2025-12-04,9.0,2025-11-30,10.0,2025-11-30,11.0,2025-12-01,Received,Generated internal movement.
2550,MO-2025-2550,2025-12-01,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2025-12-06,10.0,2025-12-01,11.0,2025-12-01,12.0,2025-12-02,Received,Generated internal movement.
2551,MO-2025-2551,2025-12-02,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2025-12-03,,,,,,,Pending Approval,Generated internal movement.
2552,MO-2025-2552,2025-12-03,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2025-12-05,12.0,2025-12-03,13.0,2025-12-03,1.0,2025-12-04,Received,Generated internal movement.
2553,MO-2025-2553,2025-12-04,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2025-12-07,13.0,2025-12-04,1.0,2025-12-04,3.0,2025-12-05,Received,Generated internal movement.
2554,MO-2025-2554,2025-12-05,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2025-12-09,1.0,2025-12-05,3.0,2025-12-05,4.0,2025-12-06,Received,Generated internal movement.
2555,MO-2025-2555,2025-12-06,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2025-12-11,3.0,2025-12-06,4.0,2025-12-06,5.0,2025-12-07,Received,Generated internal movement.
2556,MO-2025-2556,2025-12-07,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2025-12-08,,,,,,,Pending Approval,Generated internal movement.
2557,MO-2025-2557,2025-12-08,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2025-12-10,5.0,2025-12-08,6.0,2025-12-08,7.0,2025-12-09,Received,Generated internal movement.
2558,MO-2025-2558,2025-12-09,3,2,5,5,Production to Quality,Medium,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2025-12-12,6.0,2025-12-09,7.0,2025-12-09,8.0,2025-12-10,Received,Generated internal movement.
2559,MO-2025-2559,2025-12-10,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2025-12-14,7.0,2025-12-10,8.0,2025-12-10,9.0,2025-12-11,Received,Generated internal movement.
2560,MO-2025-2560,2025-12-11,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2025-12-16,8.0,2025-12-11,9.0,2025-12-11,10.0,2025-12-12,Received,Generated internal movement.
2561,MO-2025-2561,2025-12-12,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2025-12-13,,,,,,,Pending Approval,Generated internal movement.
2562,MO-2025-2562,2025-12-13,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2025-12-15,10.0,2025-12-13,11.0,2025-12-13,12.0,2025-12-14,Received,Generated internal movement.
2563,MO-2025-2563,2025-12-14,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2025-12-17,11.0,2025-12-14,12.0,2025-12-14,13.0,2025-12-15,Received,Generated internal movement.
2564,MO-2025-2564,2025-12-15,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2025-12-19,12.0,2025-12-15,13.0,2025-12-15,1.0,2025-12-16,Received,Generated internal movement.
2565,MO-2025-2565,2025-12-16,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2025-12-21,13.0,2025-12-16,1.0,2025-12-16,3.0,2025-12-17,Received,Generated internal movement.
2566,MO-2025-2566,2025-12-17,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2025-12-18,,,,,,,Pending Approval,Generated internal movement.
2567,MO-2025-2567,2025-12-18,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2025-12-20,3.0,2025-12-18,4.0,2025-12-18,5.0,2025-12-19,Received,Generated internal movement.
2568,MO-2025-2568,2025-12-19,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2025-12-22,4.0,2025-12-19,5.0,2025-12-19,6.0,2025-12-20,Received,Generated internal movement.
2569,MO-2025-2569,2025-12-20,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2025-12-24,5.0,2025-12-20,6.0,2025-12-20,7.0,2025-12-21,Received,Generated internal movement.
2570,MO-2025-2570,2025-12-21,3,2,5,5,Production to Quality,Medium,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2025-12-26,6.0,2025-12-21,7.0,2025-12-21,8.0,2025-12-22,Received,Generated internal movement.
2571,MO-2025-2571,2025-12-22,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2025-12-23,,,,,,,Pending Approval,Generated internal movement.
2572,MO-2025-2572,2025-12-23,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2025-12-25,8.0,2025-12-23,9.0,2025-12-23,10.0,2025-12-24,Received,Generated internal movement.
2573,MO-2025-2573,2025-12-24,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2025-12-27,9.0,2025-12-24,10.0,2025-12-24,11.0,2025-12-25,Received,Generated internal movement.
2574,MO-2025-2574,2025-12-25,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2025-12-29,10.0,2025-12-25,11.0,2025-12-25,12.0,2025-12-26,Received,Generated internal movement.
2575,MO-2025-2575,2025-12-26,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2025-12-31,11.0,2025-12-26,12.0,2025-12-26,13.0,2025-12-27,Received,Generated internal movement.
2576,MO-2025-2576,2025-12-27,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2025-12-28,,,,,,,Pending Approval,Generated internal movement.
2577,MO-2025-2577,2025-12-28,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2025-12-30,13.0,2025-12-28,1.0,2025-12-28,3.0,2025-12-29,Received,Generated internal movement.
2578,MO-2025-2578,2025-12-29,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-01-01,1.0,2025-12-29,3.0,2025-12-29,4.0,2025-12-30,Received,Generated internal movement.
2579,MO-2025-2579,2025-12-30,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-01-03,3.0,2025-12-30,4.0,2025-12-30,5.0,2025-12-31,Received,Generated internal movement.
2580,MO-2025-2580,2025-12-31,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-01-05,4.0,2025-12-31,5.0,2025-12-31,6.0,2026-01-01,Received,Generated internal movement.
2581,MO-2026-2581,2026-01-01,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-01-02,,,,,,,Pending Approval,Generated internal movement.
2582,MO-2026-2582,2026-01-02,3,2,5,5,Production to Quality,Medium,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-01-04,6.0,2026-01-02,7.0,2026-01-02,8.0,2026-01-03,Received,Generated internal movement.
2583,MO-2026-2583,2026-01-03,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-01-06,7.0,2026-01-03,8.0,2026-01-03,9.0,2026-01-04,Received,Generated internal movement.
2584,MO-2026-2584,2026-01-04,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-01-08,8.0,2026-01-04,9.0,2026-01-04,10.0,2026-01-05,Received,Generated internal movement.
2585,MO-2026-2585,2026-01-05,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-01-10,9.0,2026-01-05,10.0,2026-01-05,11.0,2026-01-06,Received,Generated internal movement.
2586,MO-2026-2586,2026-01-06,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-01-07,,,,,,,Pending Approval,Generated internal movement.
2587,MO-2026-2587,2026-01-07,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-01-09,11.0,2026-01-07,12.0,2026-01-07,13.0,2026-01-08,Received,Generated internal movement.
2588,MO-2026-2588,2026-01-08,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-01-11,12.0,2026-01-08,13.0,2026-01-08,1.0,2026-01-09,Received,Generated internal movement.
2589,MO-2026-2589,2026-01-09,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-01-13,13.0,2026-01-09,1.0,2026-01-09,3.0,2026-01-10,Received,Generated internal movement.
2590,MO-2026-2590,2026-01-10,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-01-15,1.0,2026-01-10,3.0,2026-01-10,4.0,2026-01-11,Received,Generated internal movement.
2591,MO-2026-2591,2026-01-11,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-01-12,,,,,,,Pending Approval,Generated internal movement.
2592,MO-2026-2592,2026-01-12,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-01-14,4.0,2026-01-12,5.0,2026-01-12,6.0,2026-01-13,Received,Generated internal movement.
